time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
1.160000,-0.316006,0.114531,0.964977,-0.447318,-0.098108,0.004640,0.230644,0.506642,1.017329,-0.593619,0.182556,-0.003065,0.675971,0.084771,0.998301,-0.121749,0.518754,0.002625,-0.483102,-0.199681,1.022358,0.350330,-0.631547,0.001604,-0.029230,-0.406539,1.002889,0.763641,0.023487,0.000131
1.180000,-0.324942,0.112474,0.965090,-0.446202,-0.107555,0.006657,0.218749,0.510259,1.017258,-0.595764,0.179067,-0.004025,0.673472,0.095132,0.998353,-0.128200,0.517323,0.002575,-0.476021,-0.212277,1.022376,0.357725,-0.628011,0.000165,-0.013980,-0.406013,1.002891,0.761278,0.029079,0.000015
1.200000,-0.333852,0.110229,0.965244,-0.444642,-0.116935,0.008654,0.206815,0.513803,1.017168,-0.597636,0.175233,-0.004963,0.670842,0.105462,0.998404,-0.134802,0.515563,0.002523,-0.468793,-0.224798,1.022365,0.365166,-0.623914,-0.001272,0.001218,-0.405375,1.002890,0.758423,0.034793,-0.000100
1.220000,-0.342725,0.107798,0.965436,-0.442627,-0.126181,0.010618,0.194846,0.517266,1.017060,-0.599239,0.171070,-0.005871,0.668079,0.115753,0.998454,-0.141547,0.513491,0.002469,-0.461415,-0.237230,1.022325,0.372617,-0.619268,-0.002693,0.016353,-0.404621,1.002887,0.755094,0.040607,-0.000213
1.240000,-0.351554,0.105183,0.965668,-0.440148,-0.135227,0.012535,0.182847,0.520643,1.016934,-0.600576,0.166593,-0.006744,0.665179,0.125999,0.998502,-0.148427,0.511123,0.002414,-0.453888,-0.249565,1.022257,0.380048,-0.614087,-0.004088,0.031418,-0.403750,1.002881,0.751305,0.046497,-0.000325
1.260000,-0.360328,0.102390,0.965937,-0.437206,-0.144072,0.014404,0.170825,0.523928,1.016790,-0.601647,0.161801,-0.007581,0.662141,0.136196,0.998550,-0.155442,0.508458,0.002357,-0.446213,-0.261790,1.022162,0.387458,-0.608371,-0.005458,0.046403,-0.402760,1.002874,0.747058,0.052464,-0.000436
1.280000,-0.369039,0.099422,0.966244,-0.433801,-0.152716,0.016225,0.158783,0.527113,1.016631,-0.602452,0.156694,-0.008382,0.658960,0.146336,0.998597,-0.162593,0.505498,0.002299,-0.438390,-0.273896,1.022039,0.394846,-0.602121,-0.006801,0.061298,-0.401651,1.002864,0.742353,0.058508,-0.000544
1.300000,-0.377677,0.096283,0.966586,-0.429932,-0.161160,0.018000,0.146728,0.530194,1.016455,-0.602991,0.151273,-0.009148,0.655636,0.156414,0.998642,-0.169878,0.502240,0.002239,-0.430419,-0.285872,1.021890,0.402214,-0.595336,-0.008118,0.076094,-0.400420,1.002852,0.737189,0.064628,-0.000651
1.320000,-0.386233,0.092977,0.966963,-0.425593,-0.169338,0.019716,0.134665,0.533162,1.016265,-0.603276,0.145546,-0.009872,0.652164,0.166423,0.998686,-0.177291,0.498695,0.002178,-0.422302,-0.297706,1.021715,0.409535,-0.588038,-0.009399,0.090782,-0.399065,1.002838,0.731581,0.070805,-0.000756
1.340000,-0.394697,0.089511,0.967374,-0.420776,-0.177184,0.021364,0.122599,0.536013,1.016061,-0.603320,0.139520,-0.010553,0.648544,0.176359,0.998729,-0.184823,0.494869,0.002116,-0.414038,-0.309390,1.021514,0.416783,-0.580251,-0.010637,0.105354,-0.397587,1.002822,0.725544,0.077019,-0.000859
1.360000,-0.403061,0.085892,0.967818,-0.415483,-0.184698,0.022943,0.110534,0.538741,1.015843,-0.603122,0.133196,-0.011189,0.644771,0.186216,0.998771,-0.192476,0.490763,0.002052,-0.405631,-0.320913,1.021290,0.423959,-0.571974,-0.011831,0.119801,-0.395984,1.002804,0.719078,0.083270,-0.000959
1.380000,-0.411313,0.082126,0.968292,-0.409713,-0.191881,0.024453,0.098476,0.541339,1.015614,-0.602682,0.126573,-0.011780,0.640844,0.195988,0.998811,-0.200248,0.486377,0.001988,-0.397080,-0.332265,1.021041,0.431063,-0.563207,-0.012980,0.134114,-0.394256,1.002783,0.712183,0.089558,-0.001056
1.400000,-0.419446,0.078219,0.968795,-0.403466,-0.198732,0.025895,0.086428,0.543802,1.015372,-0.602000,0.119652,-0.012326,0.636760,0.205669,0.998850,-0.208139,0.481710,0.001922,-0.388389,-0.343438,1.020771,0.438094,-0.553950,-0.014085,0.148285,-0.392402,1.002761,0.704858,0.095883,-0.001151
1.420000,-0.427449,0.074179,0.969327,-0.396744,-0.205210,0.027262,0.074397,0.546123,1.015121,-0.601089,0.112443,-0.012827,0.632517,0.215255,0.998888,-0.216147,0.476772,0.001855,-0.379557,-0.354420,1.020478,0.445035,-0.544226,-0.015140,0.162306,-0.390421,1.002737,0.697113,0.102230,-0.001242
1.440000,-0.435313,0.070013,0.969885,-0.389549,-0.211274,0.028546,0.062386,0.548298,1.014860,-0.599959,0.104954,-0.013278,0.628113,0.224739,0.998925,-0.224269,0.471570,0.001787,-0.370588,-0.365204,1.020166,0.451866,-0.534056,-0.016140,0.176167,-0.388313,1.002712,0.688955,0.108583,-0.001329
1.460000,-0.443028,0.065731,0.970468,-0.381880,-0.216923,0.029749,0.050400,0.550320,1.014590,-0.598612,0.097186,-0.013681,0.623546,0.234116,0.998960,-0.232504,0.466104,0.001717,-0.361483,-0.375780,1.019833,0.458588,-0.523441,-0.017085,0.189861,-0.386077,1.002684,0.680386,0.114943,-0.001412
1.480000,-0.450585,0.061339,0.971075,-0.373738,-0.222159,0.030870,0.038443,0.552183,1.014313,-0.597046,0.089138,-0.014036,0.618812,0.243381,0.998993,-0.240853,0.460375,0.001647,-0.352245,-0.386139,1.019483,0.465201,-0.512380,-0.017974,0.203380,-0.383715,1.002655,0.671404,0.121310,-0.001491
