time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
1.080000,-0.324503,0.045273,0.999477,-0.422588,-0.090259,0.004342,0.223530,0.496414,1.004028,-0.621779,0.198403,-0.004083,0.704266,0.094117,1.000218,-0.147727,0.514107,0.001480,-0.547434,-0.168472,0.985928,0.381021,-0.663456,0.006129,-0.046799,-0.403582,1.014090,0.767945,0.033240,-0.004873
1.100000,-0.332941,0.043413,0.999563,-0.421131,-0.095678,0.004278,0.211071,0.500367,1.003946,-0.624010,0.196823,-0.004132,0.701225,0.104382,1.000246,-0.156332,0.512303,0.001380,-0.539719,-0.181718,0.986058,0.390465,-0.661054,0.006846,-0.031447,-0.402873,1.013986,0.767187,0.037636,-0.005514
1.120000,-0.341345,0.041447,0.999648,-0.419183,-0.100961,0.004211,0.198571,0.504285,1.003862,-0.625960,0.194875,-0.004177,0.698011,0.114608,1.000273,-0.165111,0.510222,0.001283,-0.531816,-0.194909,0.986202,0.399875,-0.658010,0.007541,-0.016114,-0.402076,1.013870,0.766032,0.042123,-0.006140
1.140000,-0.349705,0.039376,0.999732,-0.416716,-0.106080,0.004143,0.186035,0.508160,1.003778,-0.627629,0.192545,-0.004218,0.694620,0.124789,1.000297,-0.174064,0.507867,0.001191,-0.523725,-0.208034,0.986360,0.409228,-0.654325,0.008208,-0.000808,-0.401188,1.013741,0.764464,0.046713,-0.006749
1.160000,-0.358010,0.037205,0.999814,-0.413728,-0.111033,0.004073,0.173468,0.511984,1.003694,-0.629015,0.189832,-0.004254,0.691047,0.134921,1.000320,-0.183192,0.505238,0.001101,-0.515447,-0.221078,0.986530,0.418525,-0.649999,0.008848,0.014462,-0.400207,1.013600,0.762484,0.051407,-0.007338
1.180000,-0.366250,0.034936,0.999895,-0.410221,-0.115821,0.004002,0.160876,0.515750,1.003608,-0.630120,0.186736,-0.004287,0.687291,0.144997,1.000342,-0.192493,0.502335,0.001016,-0.506984,-0.234030,0.986713,0.427764,-0.645032,0.009460,0.029688,-0.399131,1.013447,0.760091,0.056206,-0.007910
1.200000,-0.374415,0.032573,0.999974,-0.406193,-0.120444,0.003930,0.148265,0.519451,1.003522,-0.630943,0.183257,-0.004315,0.683347,0.155012,1.000361,-0.201969,0.499159,0.000935,-0.498337,-0.246875,0.986908,0.436947,-0.639425,0.010046,0.044863,-0.397958,1.013284,0.757285,0.061109,-0.008463
1.220000,-0.382494,0.030119,1.000052,-0.401629,-0.124886,0.003857,0.135640,0.523078,1.003436,-0.631493,0.179395,-0.004341,0.679211,0.164961,1.000379,-0.211618,0.495711,0.000857,-0.489507,-0.259602,0.987115,0.446052,-0.633191,0.010602,0.059977,-0.396686,1.013109,0.754049,0.066135,-0.008994
1.240000,-0.390477,0.027579,1.000128,-0.396514,-0.129132,0.003784,0.123007,0.526624,1.003349,-0.631777,0.175150,-0.004363,0.674881,0.174839,1.000395,-0.221440,0.491995,0.000784,-0.480496,-0.272199,0.987332,0.455057,-0.626345,0.011127,0.075022,-0.395312,1.012924,0.750363,0.071302,-0.009501
1.260000,-0.398351,0.024955,1.000203,-0.390848,-0.133182,0.003712,0.110371,0.530082,1.003261,-0.631796,0.170523,-0.004383,0.670352,0.184639,1.000410,-0.231433,0.488011,0.000716,-0.471305,-0.284652,0.987560,0.463963,-0.618888,0.011620,0.089989,-0.393833,1.012729,0.746229,0.076610,-0.009983
1.280000,-0.406107,0.022253,1.000277,-0.384630,-0.137036,0.003641,0.097737,0.533443,1.003173,-0.631550,0.165514,-0.004400,0.665622,0.194357,1.000424,-0.241600,0.483760,0.000653,-0.461938,-0.296950,0.987797,0.472769,-0.610820,0.012081,0.104868,-0.392246,1.012525,0.741647,0.082060,-0.010441
1.300000,-0.413733,0.019475,1.000349,-0.377862,-0.140694,0.003570,0.085111,0.536700,1.003085,-0.631039,0.160122,-0.004414,0.660687,0.203988,1.000437,-0.251939,0.479240,0.000594,-0.452395,-0.309081,0.988043,0.481475,-0.602141,0.012511,0.119651,-0.390549,1.012312,0.736615,0.087651,-0.010874
1.320000,-0.421218,0.016626,1.000420,-0.370542,-0.144156,0.003501,0.072497,0.539845,1.002997,-0.630267,0.154343,-0.004427,0.655544,0.213525,1.000448,-0.262435,0.474464,0.000539,-0.442680,-0.321032,0.988297,0.490061,-0.592872,0.012909,0.134329,-0.388739,1.012090,0.731110,0.093396,-0.011281
1.340000,-0.428551,0.013710,1.000489,-0.362671,-0.147424,0.003434,0.059902,0.542871,1.002908,-0.629240,0.148173,-0.004437,0.650189,0.222965,1.000458,-0.273072,0.469443,0.000489,-0.432794,-0.332792,0.988559,0.498504,-0.583035,0.013275,0.148892,-0.386812,1.011861,0.725106,0.099306,-0.011660
1.360000,-0.435721,0.010731,1.000557,-0.354249,-0.150497,0.003371,0.047329,0.545769,1.002819,-0.627957,0.141612,-0.004447,0.644620,0.232301,1.000467,-0.283852,0.464177,0.000443,-0.422740,-0.344350,0.988828,0.506805,-0.572631,0.013610,0.163330,-0.384766,1.011624,0.718604,0.105382,-0.012011
1.380000,-0.442717,0.007692,1.000624,-0.345276,-0.153375,0.003310,0.034785,0.548533,1.002730,-0.626419,0.134660,-0.004455,0.638834,0.241530,1.000476,-0.294773,0.458665,0.000402,-0.412522,-0.355693,0.989103,0.514964,-0.561660,0.013913,0.177633,-0.382596,1.011380,0.711604,0.111624,-0.012334
1.400000,-0.449528,0.004597,1.000689,-0.335751,-0.156058,0.003252,0.022274,0.551153,1.002641,-0.624626,0.127317,-0.004461,0.632828,0.250646,1.000483,-0.305837,0.452908,0.000364,-0.402143,-0.366812,0.989384,0.522982,-0.550121,0.014184,0.191791,-0.380300,1.011131,0.704105,0.118031,-0.012629
1.420000,-0.456144,0.001450,1.000754,-0.325691,-0.158564,0.003199,0.009802,0.553623,1.002552,-0.622588,0.119578,-0.004466,0.626599,0.259645,1.000490,-0.317020,0.446916,0.000331,-0.391604,-0.377695,0.989670,0.530837,-0.538039,0.014426,0.205794,-0.377874,1.010875,0.696095,0.124606,-0.012895
1.440000,-0.462553,-0.001745,1.000817,-0.315109,-0.160910,0.003150,-0.002628,0.555933,1.002463,-0.620316,0.111440,-0.004469,0.620146,0.268522,1.000497,-0.328300,0.440699,0.000302,-0.380910,-0.388330,0.989961,0.538513,-0.525436,0.014639,0.219632,-0.375314,1.010615,0.687563,0.131351,-0.013133
1.460000,-0.468745,-0.004985,1.000880,-0.304007,-0.163097,0.003106,-0.015009,0.558078,1.002373,-0.617811,0.102903,-0.004471,0.613467,0.277271,1.000503,-0.339678,0.434256,0.000277,-0.370065,-0.398709,0.990256,0.546007,-0.512313,0.014823,0.233293,-0.372619,1.010350,0.678507,0.138264,-0.013343
1.480000,-0.474709,-0.008267,1.000942,-0.292384,-0.165125,0.003067,-0.027339,0.560047,1.002284,-0.615071,0.093967,-0.004471,0.606559,0.285890,1.000508,-0.351153,0.427588,0.000256,-0.359071,-0.408819,0.990554,0.553322,-0.498669,0.014978,0.246768,-0.369783,1.010081,0.668928,0.145348,-0.013524
